Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
29300,Maine,US,1/23/2020,0,0
29301,Maine,US,1/24/2020,0,0
29302,Maine,US,1/25/2020,0,0
29303,Maine,US,1/26/2020,0,0
29304,Maine,US,1/27/2020,0,0
29305,Maine,US,1/28/2020,0,0
29306,Maine,US,1/29/2020,0,0
29307,Maine,US,1/30/2020,0,0
29308,Maine,US,1/31/2020,0,0
29309,Maine,US,2/1/2020,0,0
29310,Maine,US,2/2/2020,0,0
29311,Maine,US,2/3/2020,0,0
29312,Maine,US,2/4/2020,0,0
29313,Maine,US,2/5/2020,0,0
29314,Maine,US,2/6/2020,0,0
29315,Maine,US,2/7/2020,0,0
29316,Maine,US,2/8/2020,0,0
29317,Maine,US,2/9/2020,0,0
29318,Maine,US,2/10/2020,0,0
29319,Maine,US,2/11/2020,0,0
29320,Maine,US,2/12/2020,0,0
29321,Maine,US,2/13/2020,0,0
29322,Maine,US,2/14/2020,0,0
29323,Maine,US,2/15/2020,0,0
29324,Maine,US,2/16/2020,0,0
29325,Maine,US,2/17/2020,0,0
29326,Maine,US,2/18/2020,0,0
29327,Maine,US,2/19/2020,0,0
29328,Maine,US,2/20/2020,0,0
29329,Maine,US,2/21/2020,0,0
29330,Maine,US,2/22/2020,0,0
29331,Maine,US,2/23/2020,0,0
29332,Maine,US,2/24/2020,0,0
29333,Maine,US,2/25/2020,0,0
29334,Maine,US,2/26/2020,0,0
29335,Maine,US,2/27/2020,0,0
29336,Maine,US,2/28/2020,0,0
29337,Maine,US,2/29/2020,0,0
29338,Maine,US,3/1/2020,0,0
29339,Maine,US,3/2/2020,0,0
29340,Maine,US,3/3/2020,0,0
29341,Maine,US,3/4/2020,0,0
29342,Maine,US,3/5/2020,0,0
29343,Maine,US,3/6/2020,0,0
29344,Maine,US,3/7/2020,0,0
29345,Maine,US,3/8/2020,0,0
29346,Maine,US,3/9/2020,0,0
29347,Maine,US,3/10/2020,0,0
29348,Maine,US,3/11/2020,0,0
29349,Maine,US,3/12/2020,0,0
29350,Maine,US,3/13/2020,1,0
29351,Maine,US,3/14/2020,3,0
29352,Maine,US,3/15/2020,12,0
29353,Maine,US,3/16/2020,17,0
29354,Maine,US,3/17/2020,32,0
29355,Maine,US,3/18/2020,42,0
29356,Maine,US,3/19/2020,52,0
29357,Maine,US,3/20/2020,56,0
29358,Maine,US,3/21/2020,70,0
29359,Maine,US,3/22/2020,89,0
29360,Maine,US,3/23/2020,107,0
29361,Maine,US,3/24/2020,118,0
29362,Maine,US,3/25/2020,142,0
29363,Maine,US,3/26/2020,155,0
29364,Maine,US,3/27/2020,168,1
29365,Maine,US,3/28/2020,211,1
29366,Maine,US,3/29/2020,253,3
29367,Maine,US,3/30/2020,275,3
29368,Maine,US,3/31/2020,303,5
29369,Maine,US,4/1/2020,303,5
29370,Maine,US,4/2/2020,376,7
29371,Maine,US,4/3/2020,432,9
29372,Maine,US,4/4/2020,456,10
29373,Maine,US,4/5/2020,470,10
29374,Maine,US,4/6/2020,499,10
29375,Maine,US,4/7/2020,519,12
29376,Maine,US,4/8/2020,537,14
29377,Maine,US,4/9/2020,560,16
29378,Maine,US,4/10/2020,586,17
29379,Maine,US,4/11/2020,616,19
29380,Maine,US,4/12/2020,633,19
29381,Maine,US,4/13/2020,698,19
29382,Maine,US,4/14/2020,735,20
29383,Maine,US,4/15/2020,770,24
29384,Maine,US,4/16/2020,796,27
29385,Maine,US,4/17/2020,827,29
29386,Maine,US,4/18/2020,847,32
29387,Maine,US,4/19/2020,867,34
29388,Maine,US,4/20/2020,875,35
29389,Maine,US,4/21/2020,888,36
29390,Maine,US,4/22/2020,907,39
29391,Maine,US,4/23/2020,937,44
29392,Maine,US,4/24/2020,965,47
29393,Maine,US,4/25/2020,965,47
29394,Maine,US,4/26/2020,1015,50
29395,Maine,US,4/27/2020,1023,51
29396,Maine,US,4/28/2020,1040,51
29397,Maine,US,4/29/2020,1056,52
29398,Maine,US,4/30/2020,1095,53
29399,Maine,US,5/1/2020,1123,55
29400,Maine,US,5/2/2020,1153,56
29401,Maine,US,5/3/2020,1185,57
29402,Maine,US,5/4/2020,1205,57
29403,Maine,US,5/5/2020,1226,61
29404,Maine,US,5/6/2020,1254,62
29405,Maine,US,5/7/2020,1330,62
29406,Maine,US,5/8/2020,1374,63
29407,Maine,US,5/9/2020,1408,64
29413,Maryland,US,1/22/2020,0,0
29414,Maryland,US,1/23/2020,0,0
29415,Maryland,US,1/24/2020,0,0
29416,Maryland,US,1/25/2020,0,0
29417,Maryland,US,1/26/2020,0,0
29418,Maryland,US,1/27/2020,0,0
29419,Maryland,US,1/28/2020,0,0
29420,Maryland,US,1/29/2020,0,0
29421,Maryland,US,1/30/2020,0,0
29422,Maryland,US,1/31/2020,0,0
29423,Maryland,US,2/1/2020,0,0
29424,Maryland,US,2/2/2020,0,0
29425,Maryland,US,2/3/2020,0,0
29426,Maryland,US,2/4/2020,0,0
29427,Maryland,US,2/5/2020,0,0
29428,Maryland,US,2/6/2020,0,0
29429,Maryland,US,2/7/2020,0,0
29430,Maryland,US,2/8/2020,0,0
29431,Maryland,US,2/9/2020,0,0
29432,Maryland,US,2/10/2020,0,0
29433,Maryland,US,2/11/2020,0,0
29434,Maryland,US,2/12/2020,0,0
29435,Maryland,US,2/13/2020,0,0
29436,Maryland,US,2/14/2020,0,0
29437,Maryland,US,2/15/2020,0,0
29438,Maryland,US,2/16/2020,0,0
29439,Maryland,US,2/17/2020,0,0
29440,Maryland,US,2/18/2020,0,0
29441,Maryland,US,2/19/2020,0,0
29442,Maryland,US,2/20/2020,0,0
29443,Maryland,US,2/21/2020,0,0
29444,Maryland,US,2/22/2020,0,0
29445,Maryland,US,2/23/2020,0,0
29446,Maryland,US,2/24/2020,0,0
29447,Maryland,US,2/25/2020,0,0
29448,Maryland,US,2/26/2020,0,0
29449,Maryland,US,2/27/2020,0,0
29450,Maryland,US,2/28/2020,0,0
29451,Maryland,US,2/29/2020,0,0
29452,Maryland,US,3/1/2020,0,0
29453,Maryland,US,3/2/2020,0,0
29454,Maryland,US,3/3/2020,0,0
29455,Maryland,US,3/4/2020,0,0
29456,Maryland,US,3/5/2020,0,0
29457,Maryland,US,3/6/2020,0,0
29458,Maryland,US,3/7/2020,0,0
29459,Maryland,US,3/8/2020,0,0
29460,Maryland,US,3/9/2020,0,0
29461,Maryland,US,3/10/2020,8,0
29462,Maryland,US,3/11/2020,9,0
29463,Maryland,US,3/12/2020,12,0
29464,Maryland,US,3/13/2020,18,0
29465,Maryland,US,3/14/2020,26,0
29466,Maryland,US,3/15/2020,32,0
29467,Maryland,US,3/16/2020,41,0
29468,Maryland,US,3/17/2020,60,0
29469,Maryland,US,3/18/2020,85,0
29470,Maryland,US,3/19/2020,107,1
29471,Maryland,US,3/20/2020,149,1
29472,Maryland,US,3/21/2020,193,2
29473,Maryland,US,3/22/2020,244,3
29474,Maryland,US,3/23/2020,290,3
29475,Maryland,US,3/24/2020,349,4
29476,Maryland,US,3/25/2020,425,4
29477,Maryland,US,3/26/2020,583,4
29478,Maryland,US,3/27/2020,775,5
29479,Maryland,US,3/28/2020,995,5
29480,Maryland,US,3/29/2020,1239,10
29481,Maryland,US,3/30/2020,1413,15
29482,Maryland,US,3/31/2020,1660,18
29483,Maryland,US,4/1/2020,1986,31
29484,Maryland,US,4/2/2020,2331,36
29485,Maryland,US,4/3/2020,2758,43
29486,Maryland,US,4/4/2020,3125,54
29487,Maryland,US,4/5/2020,3617,67
29488,Maryland,US,4/6/2020,4045,91
29489,Maryland,US,4/7/2020,4371,103
29490,Maryland,US,4/8/2020,5529,124
29491,Maryland,US,4/9/2020,6185,138
29492,Maryland,US,4/10/2020,6968,171
29493,Maryland,US,4/11/2020,7694,206
29494,Maryland,US,4/12/2020,8225,236
29495,Maryland,US,4/13/2020,8936,262
29496,Maryland,US,4/14/2020,9472,302
29497,Maryland,US,4/15/2020,10032,311
29498,Maryland,US,4/16/2020,10784,319
29499,Maryland,US,4/17/2020,11572,334
29500,Maryland,US,4/18/2020,12326,421
29501,Maryland,US,4/19/2020,12847,461
29502,Maryland,US,4/20/2020,13684,582
29503,Maryland,US,4/21/2020,14193,652
29504,Maryland,US,4/22/2020,14775,698
29505,Maryland,US,4/23/2020,15737,748
29506,Maryland,US,4/24/2020,16616,798
29507,Maryland,US,4/25/2020,17766,875
29508,Maryland,US,4/26/2020,18581,910
29509,Maryland,US,4/27/2020,19487,945
29510,Maryland,US,4/28/2020,20113,1016
29511,Maryland,US,4/29/2020,20849,1078
29512,Maryland,US,4/30/2020,21742,1140
29513,Maryland,US,5/1/2020,23472,1080
29514,Maryland,US,5/2/2020,24473,1251
29515,Maryland,US,5/3/2020,25462,1281
29516,Maryland,US,5/4/2020,26408,1317
29517,Maryland,US,5/5/2020,27117,1390
29518,Maryland,US,5/6/2020,28163,1437
29519,Maryland,US,5/7/2020,29374,1503
29520,Maryland,US,5/8/2020,30485,1560
29521,Maryland,US,5/9/2020,31534,1614
29527,Massachusetts,US,1/22/2020,0,0
29528,Massachusetts,US,1/23/2020,0,0
29529,Massachusetts,US,1/24/2020,0,0
29530,Massachusetts,US,1/25/2020,0,0
29531,Massachusetts,US,1/26/2020,0,0
29532,Massachusetts,US,1/27/2020,0,0
29533,Massachusetts,US,1/28/2020,0,0
29534,Massachusetts,US,1/29/2020,0,0
29535,Massachusetts,US,1/30/2020,0,0
29536,Massachusetts,US,1/31/2020,0,0
29537,Massachusetts,US,2/1/2020,0,0
29538,Massachusetts,US,2/2/2020,0,0
29539,Massachusetts,US,2/3/2020,0,0
29540,Massachusetts,US,2/4/2020,0,0
29541,Massachusetts,US,2/5/2020,0,0
29542,Massachusetts,US,2/6/2020,0,0
29543,Massachusetts,US,2/7/2020,0,0
29544,Massachusetts,US,2/8/2020,0,0
29545,Massachusetts,US,2/9/2020,0,0
29546,Massachusetts,US,2/10/2020,0,0
29547,Massachusetts,US,2/11/2020,0,0
29548,Massachusetts,US,2/12/2020,0,0
29549,Massachusetts,US,2/13/2020,0,0
29550,Massachusetts,US,2/14/2020,0,0
29551,Massachusetts,US,2/15/2020,0,0
29552,Massachusetts,US,2/16/2020,0,0
29553,Massachusetts,US,2/17/2020,0,0
29554,Massachusetts,US,2/18/2020,0,0
29555,Massachusetts,US,2/19/2020,0,0
29556,Massachusetts,US,2/20/2020,0,0
29557,Massachusetts,US,2/21/2020,0,0
29558,Massachusetts,US,2/22/2020,0,0
29559,Massachusetts,US,2/23/2020,0,0
29560,Massachusetts,US,2/24/2020,0,0
29561,Massachusetts,US,2/25/2020,0,0
29562,Massachusetts,US,2/26/2020,0,0
29563,Massachusetts,US,2/27/2020,0,0
29564,Massachusetts,US,2/28/2020,0,0
29565,Massachusetts,US,2/29/2020,0,0
29566,Massachusetts,US,3/1/2020,0,0
29567,Massachusetts,US,3/2/2020,0,0
29568,Massachusetts,US,3/3/2020,0,0
29569,Massachusetts,US,3/4/2020,0,0
29570,Massachusetts,US,3/5/2020,0,0
29571,Massachusetts,US,3/6/2020,0,0
29572,Massachusetts,US,3/7/2020,0,0
29573,Massachusetts,US,3/8/2020,0,0
29574,Massachusetts,US,3/9/2020,0,0
29575,Massachusetts,US,3/10/2020,92,0
29576,Massachusetts,US,3/11/2020,95,0
29577,Massachusetts,US,3/12/2020,108,0
29578,Massachusetts,US,3/13/2020,123,0
29579,Massachusetts,US,3/14/2020,138,0
29580,Massachusetts,US,3/15/2020,164,0
29581,Massachusetts,US,3/16/2020,197,0
29582,Massachusetts,US,3/17/2020,218,0
29583,Massachusetts,US,3/18/2020,218,0
29584,Massachusetts,US,3/19/2020,328,0
29585,Massachusetts,US,3/20/2020,413,1
29586,Massachusetts,US,3/21/2020,525,1
29587,Massachusetts,US,3/22/2020,646,5
29588,Massachusetts,US,3/23/2020,777,9
29589,Massachusetts,US,3/24/2020,1159,11
29590,Massachusetts,US,3/25/2020,1838,15
29591,Massachusetts,US,3/26/2020,2417,25
29592,Massachusetts,US,3/27/2020,3240,35
29593,Massachusetts,US,3/28/2020,4257,44
29594,Massachusetts,US,3/29/2020,4955,48
29595,Massachusetts,US,3/30/2020,5752,56
29596,Massachusetts,US,3/31/2020,6620,89
29597,Massachusetts,US,4/1/2020,7738,122
29598,Massachusetts,US,4/2/2020,8966,154
29599,Massachusetts,US,4/3/2020,10402,192
29600,Massachusetts,US,4/4/2020,11736,216
29601,Massachusetts,US,4/5/2020,12500,231
29602,Massachusetts,US,4/6/2020,13837,260
29603,Massachusetts,US,4/7/2020,15202,356
29604,Massachusetts,US,4/8/2020,16790,433
29605,Massachusetts,US,4/9/2020,18941,503
29606,Massachusetts,US,4/10/2020,20974,599
29607,Massachusetts,US,4/11/2020,22860,686
29608,Massachusetts,US,4/12/2020,25475,756
29609,Massachusetts,US,4/13/2020,26867,844
29610,Massachusetts,US,4/14/2020,28164,844
29611,Massachusetts,US,4/15/2020,29918,1108
29612,Massachusetts,US,4/16/2020,32181,1108
29613,Massachusetts,US,4/17/2020,34402,1245
29614,Massachusetts,US,4/18/2020,36372,1404
29615,Massachusetts,US,4/19/2020,38077,1706
29616,Massachusetts,US,4/20/2020,38077,1706
29617,Massachusetts,US,4/21/2020,41199,1961
29618,Massachusetts,US,4/22/2020,42944,2182
29619,Massachusetts,US,4/23/2020,46023,2360
29620,Massachusetts,US,4/24/2020,50969,2556
29621,Massachusetts,US,4/25/2020,53348,2730
29622,Massachusetts,US,4/26/2020,54938,2899
29623,Massachusetts,US,4/27/2020,56462,3003
29624,Massachusetts,US,4/28/2020,58302,3153
29625,Massachusetts,US,4/29/2020,60265,3405
29626,Massachusetts,US,4/30/2020,62205,3562
29627,Massachusetts,US,5/1/2020,64311,3716
29628,Massachusetts,US,5/2/2020,66263,3846
29629,Massachusetts,US,5/3/2020,68087,4004
29630,Massachusetts,US,5/4/2020,69087,4090
29631,Massachusetts,US,5/5/2020,70271,4212
29632,Massachusetts,US,5/6/2020,72025,4420
29633,Massachusetts,US,5/7/2020,73721,4552
29634,Massachusetts,US,5/8/2020,75333,4702
29635,Massachusetts,US,5/9/2020,76743,4840
29641,Michigan,US,1/22/2020,0,0
29642,Michigan,US,1/23/2020,0,0
29643,Michigan,US,1/24/2020,0,0
29644,Michigan,US,1/25/2020,0,0
29645,Michigan,US,1/26/2020,0,0
29646,Michigan,US,1/27/2020,0,0
29647,Michigan,US,1/28/2020,0,0
29648,Michigan,US,1/29/2020,0,0
29649,Michigan,US,1/30/2020,0,0
29650,Michigan,US,1/31/2020,0,0
29651,Michigan,US,2/1/2020,0,0
29652,Michigan,US,2/2/2020,0,0
29653,Michigan,US,2/3/2020,0,0
29654,Michigan,US,2/4/2020,0,0
29655,Michigan,US,2/5/2020,0,0
29656,Michigan,US,2/6/2020,0,0
29657,Michigan,US,2/7/2020,0,0
29658,Michigan,US,2/8/2020,0,0
29659,Michigan,US,2/9/2020,0,0
29660,Michigan,US,2/10/2020,0,0
29661,Michigan,US,2/11/2020,0,0
29662,Michigan,US,2/12/2020,0,0
29663,Michigan,US,2/13/2020,0,0
29664,Michigan,US,2/14/2020,0,0
29665,Michigan,US,2/15/2020,0,0
29666,Michigan,US,2/16/2020,0,0
29667,Michigan,US,2/17/2020,0,0
29668,Michigan,US,2/18/2020,0,0
29669,Michigan,US,2/19/2020,0,0
29670,Michigan,US,2/20/2020,0,0
29671,Michigan,US,2/21/2020,0,0
29672,Michigan,US,2/22/2020,0,0
29673,Michigan,US,2/23/2020,0,0
29674,Michigan,US,2/24/2020,0,0
29675,Michigan,US,2/25/2020,0,0
29676,Michigan,US,2/26/2020,0,0
29677,Michigan,US,2/27/2020,0,0
29678,Michigan,US,2/28/2020,0,0
29679,Michigan,US,2/29/2020,0,0
29680,Michigan,US,3/1/2020,0,0
29681,Michigan,US,3/2/2020,0,0
29682,Michigan,US,3/3/2020,0,0
29683,Michigan,US,3/4/2020,0,0
29684,Michigan,US,3/5/2020,0,0
29685,Michigan,US,3/6/2020,0,0
29686,Michigan,US,3/7/2020,0,0
29687,Michigan,US,3/8/2020,0,0
29688,Michigan,US,3/9/2020,0,0
29689,Michigan,US,3/10/2020,0,0
29690,Michigan,US,3/11/2020,2,0
29691,Michigan,US,3/12/2020,2,0
29692,Michigan,US,3/13/2020,16,0
29693,Michigan,US,3/14/2020,25,0
29694,Michigan,US,3/15/2020,33,0
29695,Michigan,US,3/16/2020,53,0
29696,Michigan,US,3/17/2020,65,0
29697,Michigan,US,3/18/2020,83,0
29698,Michigan,US,3/19/2020,334,3
29699,Michigan,US,3/20/2020,552,3
29700,Michigan,US,3/21/2020,788,5
29701,Michigan,US,3/22/2020,1035,9
29702,Michigan,US,3/23/2020,1329,15
29703,Michigan,US,3/24/2020,1793,24
29704,Michigan,US,3/25/2020,2296,43
29705,Michigan,US,3/26/2020,2845,61
29706,Michigan,US,3/27/2020,3634,92
29707,Michigan,US,3/28/2020,4650,111
29708,Michigan,US,3/29/2020,5488,132
29709,Michigan,US,3/30/2020,6498,184
29710,Michigan,US,3/31/2020,7615,259
29711,Michigan,US,4/1/2020,9315,335
29712,Michigan,US,4/2/2020,10791,417
29713,Michigan,US,4/3/2020,12744,479
29714,Michigan,US,4/4/2020,14225,540
29715,Michigan,US,4/5/2020,15718,617
29716,Michigan,US,4/6/2020,17221,727
29717,Michigan,US,4/7/2020,18970,845
29718,Michigan,US,4/8/2020,20346,959
29719,Michigan,US,4/9/2020,21504,1076
29720,Michigan,US,4/10/2020,22434,1276
29721,Michigan,US,4/11/2020,23605,1384
29722,Michigan,US,4/12/2020,24244,1479
29723,Michigan,US,4/13/2020,25635,1602
29724,Michigan,US,4/14/2020,27001,1768
29725,Michigan,US,4/15/2020,28059,1921
29726,Michigan,US,4/16/2020,28809,1996
29727,Michigan,US,4/17/2020,30023,2227
29728,Michigan,US,4/18/2020,30791,2308
29729,Michigan,US,4/19/2020,31424,2391
29730,Michigan,US,4/20/2020,32000,2468
29731,Michigan,US,4/21/2020,32667,2575
29732,Michigan,US,4/22/2020,33966,2813
29733,Michigan,US,4/23/2020,35296,2977
29734,Michigan,US,4/24/2020,36641,3085
29735,Michigan,US,4/25/2020,37074,3155
29736,Michigan,US,4/26/2020,37778,3315
29737,Michigan,US,4/27/2020,38210,3407
29738,Michigan,US,4/28/2020,39262,3568
29739,Michigan,US,4/29/2020,40399,3670
29740,Michigan,US,4/30/2020,41379,3789
29741,Michigan,US,5/1/2020,42356,3866
29742,Michigan,US,5/2/2020,43207,4021
29743,Michigan,US,5/3/2020,43801,4053
29744,Michigan,US,5/4/2020,43990,4139
29745,Michigan,US,5/5/2020,44451,4183
29746,Michigan,US,5/6/2020,45179,4256
29747,Michigan,US,5/7/2020,45745,4345
29748,Michigan,US,5/8/2020,46386,4399
29749,Michigan,US,5/9/2020,46815,4530
29755,Minnesota,US,1/22/2020,0,0
29756,Minnesota,US,1/23/2020,0,0
29757,Minnesota,US,1/24/2020,0,0
29758,Minnesota,US,1/25/2020,0,0
29759,Minnesota,US,1/26/2020,0,0
29760,Minnesota,US,1/27/2020,0,0
29761,Minnesota,US,1/28/2020,0,0
29762,Minnesota,US,1/29/2020,0,0
29763,Minnesota,US,1/30/2020,0,0
29764,Minnesota,US,1/31/2020,0,0
29765,Minnesota,US,2/1/2020,0,0
29766,Minnesota,US,2/2/2020,0,0
29767,Minnesota,US,2/3/2020,0,0
29768,Minnesota,US,2/4/2020,0,0
29769,Minnesota,US,2/5/2020,0,0
29770,Minnesota,US,2/6/2020,0,0
29771,Minnesota,US,2/7/2020,0,0
29772,Minnesota,US,2/8/2020,0,0
29773,Minnesota,US,2/9/2020,0,0
29774,Minnesota,US,2/10/2020,0,0
29775,Minnesota,US,2/11/2020,0,0
29776,Minnesota,US,2/12/2020,0,0
29777,Minnesota,US,2/13/2020,0,0
29778,Minnesota,US,2/14/2020,0,0
29779,Minnesota,US,2/15/2020,0,0
29780,Minnesota,US,2/16/2020,0,0
29781,Minnesota,US,2/17/2020,0,0
29782,Minnesota,US,2/18/2020,0,0
29783,Minnesota,US,2/19/2020,0,0
29784,Minnesota,US,2/20/2020,0,0
29785,Minnesota,US,2/21/2020,0,0
29786,Minnesota,US,2/22/2020,0,0
29787,Minnesota,US,2/23/2020,0,0
29788,Minnesota,US,2/24/2020,0,0
29789,Minnesota,US,2/25/2020,0,0
29790,Minnesota,US,2/26/2020,0,0
29791,Minnesota,US,2/27/2020,0,0
29792,Minnesota,US,2/28/2020,0,0
29793,Minnesota,US,2/29/2020,0,0
29794,Minnesota,US,3/1/2020,0,0
29795,Minnesota,US,3/2/2020,0,0
29796,Minnesota,US,3/3/2020,0,0
29797,Minnesota,US,3/4/2020,0,0
29798,Minnesota,US,3/5/2020,0,0
29799,Minnesota,US,3/6/2020,0,0
29800,Minnesota,US,3/7/2020,0,0
29801,Minnesota,US,3/8/2020,0,0
29802,Minnesota,US,3/9/2020,0,0
29803,Minnesota,US,3/10/2020,3,0
29804,Minnesota,US,3/11/2020,5,0
29805,Minnesota,US,3/12/2020,9,0
29806,Minnesota,US,3/13/2020,14,0
29807,Minnesota,US,3/14/2020,21,0
29808,Minnesota,US,3/15/2020,35,0
29809,Minnesota,US,3/16/2020,54,0
29810,Minnesota,US,3/17/2020,60,0
29811,Minnesota,US,3/18/2020,77,0
29812,Minnesota,US,3/19/2020,89,0
29813,Minnesota,US,3/20/2020,115,0
29814,Minnesota,US,3/21/2020,138,1
29815,Minnesota,US,3/22/2020,167,1
29816,Minnesota,US,3/23/2020,234,1
29817,Minnesota,US,3/24/2020,261,1
29818,Minnesota,US,3/25/2020,286,1
29819,Minnesota,US,3/26/2020,344,2
29820,Minnesota,US,3/27/2020,396,4
29821,Minnesota,US,3/28/2020,441,5
29822,Minnesota,US,3/29/2020,503,9
29823,Minnesota,US,3/30/2020,576,10
29824,Minnesota,US,3/31/2020,629,12
29825,Minnesota,US,4/1/2020,689,17
29826,Minnesota,US,4/2/2020,742,18
29827,Minnesota,US,4/3/2020,788,22
29828,Minnesota,US,4/4/2020,865,24
29829,Minnesota,US,4/5/2020,935,29
29830,Minnesota,US,4/6/2020,986,30
29831,Minnesota,US,4/7/2020,1069,34
29832,Minnesota,US,4/8/2020,1154,39
29833,Minnesota,US,4/9/2020,1240,50
29834,Minnesota,US,4/10/2020,1336,57
29835,Minnesota,US,4/11/2020,1427,64
29836,Minnesota,US,4/12/2020,1621,70
29837,Minnesota,US,4/13/2020,1621,70
29838,Minnesota,US,4/14/2020,1695,79
29839,Minnesota,US,4/15/2020,1809,87
29840,Minnesota,US,4/16/2020,1809,87
29841,Minnesota,US,4/17/2020,2070,111
29842,Minnesota,US,4/18/2020,2209,121
29843,Minnesota,US,4/19/2020,2356,134
29844,Minnesota,US,4/20/2020,2470,143
29845,Minnesota,US,4/21/2020,2567,160
29846,Minnesota,US,4/22/2020,2722,179
29847,Minnesota,US,4/23/2020,2942,200
29848,Minnesota,US,4/24/2020,3185,221
29849,Minnesota,US,4/25/2020,3446,244
29850,Minnesota,US,4/26/2020,3602,272
29851,Minnesota,US,4/27/2020,3811,286
29852,Minnesota,US,4/28/2020,4181,301
29853,Minnesota,US,4/29/2020,4644,319
29854,Minnesota,US,4/30/2020,5136,343
29855,Minnesota,US,5/1/2020,5730,370
29856,Minnesota,US,5/2/2020,6232,394
29857,Minnesota,US,5/3/2020,6663,418
29858,Minnesota,US,5/4/2020,7234,427
29859,Minnesota,US,5/5/2020,7851,455
29860,Minnesota,US,5/6/2020,8579,485
29861,Minnesota,US,5/7/2020,9365,508
29862,Minnesota,US,5/8/2020,10088,534
29863,Minnesota,US,5/9/2020,10790,558
29869,Mississippi,US,1/22/2020,0,0
29870,Mississippi,US,1/23/2020,0,0
29871,Mississippi,US,1/24/2020,0,0
29872,Mississippi,US,1/25/2020,0,0
29873,Mississippi,US,1/26/2020,0,0
29874,Mississippi,US,1/27/2020,0,0
29875,Mississippi,US,1/28/2020,0,0
29876,Mississippi,US,1/29/2020,0,0
29877,Mississippi,US,1/30/2020,0,0
29878,Mississippi,US,1/31/2020,0,0
29879,Mississippi,US,2/1/2020,0,0
29880,Mississippi,US,2/2/2020,0,0
29881,Mississippi,US,2/3/2020,0,0
29882,Mississippi,US,2/4/2020,0,0
29883,Mississippi,US,2/5/2020,0,0
29884,Mississippi,US,2/6/2020,0,0
29885,Mississippi,US,2/7/2020,0,0
29886,Mississippi,US,2/8/2020,0,0
29887,Mississippi,US,2/9/2020,0,0
29888,Mississippi,US,2/10/2020,0,0
29889,Mississippi,US,2/11/2020,0,0
29890,Mississippi,US,2/12/2020,0,0
29891,Mississippi,US,2/13/2020,0,0
29892,Mississippi,US,2/14/2020,0,0
29893,Mississippi,US,2/15/2020,0,0
29894,Mississippi,US,2/16/2020,0,0
29895,Mississippi,US,2/17/2020,0,0
29896,Mississippi,US,2/18/2020,0,0
29897,Mississippi,US,2/19/2020,0,0
29898,Mississippi,US,2/20/2020,0,0
29899,Mississippi,US,2/21/2020,0,0
29900,Mississippi,US,2/22/2020,0,0
29901,Mississippi,US,2/23/2020,0,0
29902,Mississippi,US,2/24/2020,0,0
29903,Mississippi,US,2/25/2020,0,0
29904,Mississippi,US,2/26/2020,0,0
29905,Mississippi,US,2/27/2020,0,0
29906,Mississippi,US,2/28/2020,0,0
29907,Mississippi,US,2/29/2020,0,0
29908,Mississippi,US,3/1/2020,0,0
29909,Mississippi,US,3/2/2020,0,0
29910,Mississippi,US,3/3/2020,0,0
29911,Mississippi,US,3/4/2020,0,0
29912,Mississippi,US,3/5/2020,0,0
29913,Mississippi,US,3/6/2020,0,0
29914,Mississippi,US,3/7/2020,0,0
29915,Mississippi,US,3/8/2020,0,0
29916,Mississippi,US,3/9/2020,0,0
29917,Mississippi,US,3/10/2020,0,0
29918,Mississippi,US,3/11/2020,0,0
29919,Mississippi,US,3/12/2020,1,0
29920,Mississippi,US,3/13/2020,1,0
29921,Mississippi,US,3/14/2020,6,0
29922,Mississippi,US,3/15/2020,10,0
29923,Mississippi,US,3/16/2020,13,0
29924,Mississippi,US,3/17/2020,21,0
29925,Mississippi,US,3/18/2020,34,0
29926,Mississippi,US,3/19/2020,50,1
29927,Mississippi,US,3/20/2020,80,1
29928,Mississippi,US,3/21/2020,140,1
29929,Mississippi,US,3/22/2020,207,1
29930,Mississippi,US,3/23/2020,249,1
29931,Mississippi,US,3/24/2020,320,1
29932,Mississippi,US,3/25/2020,377,3
29933,Mississippi,US,3/26/2020,485,6
29934,Mississippi,US,3/27/2020,579,8
29935,Mississippi,US,3/28/2020,663,13
29936,Mississippi,US,3/29/2020,759,14
29937,Mississippi,US,3/30/2020,847,16
29938,Mississippi,US,3/31/2020,937,20
29939,Mississippi,US,4/1/2020,1073,22
29940,Mississippi,US,4/2/2020,1177,26
29941,Mississippi,US,4/3/2020,1358,29
29942,Mississippi,US,4/4/2020,1455,35
29943,Mississippi,US,4/5/2020,1638,43
29944,Mississippi,US,4/6/2020,1738,51
29945,Mississippi,US,4/7/2020,1915,60
29946,Mississippi,US,4/8/2020,2003,67
29947,Mississippi,US,4/9/2020,2260,76
29948,Mississippi,US,4/10/2020,2469,82
29949,Mississippi,US,4/11/2020,2642,93
29950,Mississippi,US,4/12/2020,2781,96
29951,Mississippi,US,4/13/2020,2942,98
29952,Mississippi,US,4/14/2020,3087,111
29953,Mississippi,US,4/15/2020,3360,122
29954,Mississippi,US,4/16/2020,3624,129
29955,Mississippi,US,4/17/2020,3793,140
29956,Mississippi,US,4/18/2020,3974,152
29957,Mississippi,US,4/19/2020,4274,159
29958,Mississippi,US,4/20/2020,4512,169
29959,Mississippi,US,4/21/2020,4716,183
29960,Mississippi,US,4/22/2020,4894,193
29961,Mississippi,US,4/23/2020,5153,201
